timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782475489681088300,0.001,-0.679513,-0.679513,-0.679498,-9.40763e-08,0,0.5
1782475489681838300,0.00075,-0.679513,-0.679513,-0.679498,-9.41499e-08,0,0.5
1782475489682588300,0.00075,-0.679513,-0.679513,-0.679498,-9.42188e-08,0,0.5
1782475489683213300,0.000625,-0.679513,-0.679513,-0.679498,-9.44044e-08,0,0.5
1782475489684088300,0.000875,-0.679513,-0.679513,-0.679498,-9.43373e-08,0,0.5
1782475489684838300,0.00075,-0.679513,-0.679513,-0.679498,-9.43926e-08,0,0.5
1782475489685588300,0.00075,-0.679513,-0.679513,-0.679498,-9.44435e-08,0,0.5
1782475489686588300,0.001,-0.679513,-0.679513,-0.679498,-9.42471e-08,0,0.5
1782475489687338300,0.00075,-0.679513,-0.679513,-0.679498,-9.42999e-08,0,0.5
1782475489688338300,0.001,-0.679513,-0.679513,-0.679498,-9.41055e-08,0,0.5
1782475489689213300,0.000875,-0.679513,-0.679513,-0.679498,-9.4039e-08,0,0.5
1782475489689838300,0.000625,-0.679513,-0.679513,-0.679498,-9.42162e-08,0,0.5
1782475489690713300,0.000875,-0.679513,-0.679513,-0.679498,-9.41409e-08,0,0.5
1782475489691338300,0.000625,-0.679513,-0.679513,-0.679498,-9.43095e-08,0,0.5
1782475489692338300,0.001,-0.679513,-0.679513,-0.679498,-9.41042e-08,0,0.5
1782475489693338300,0.001,-0.679513,-0.679513,-0.679498,-9.39053e-08,0,0.5
1782475489694088300,0.00075,-0.679513,-0.679513,-0.679498,-9.39558e-08,0,0.5
1782475489694713300,0.000625,-0.679513,-0.679513,-0.679498,-9.41234e-08,0,0.5
1782475489695463300,0.00075,-0.679513,-0.679513,-0.679498,-9.41602e-08,0,0.5
1782475489696213300,0.00075,-0.679513,-0.679513,-0.679498,-9.41929e-08,0,0.5
1782475489696963300,0.00075,-0.679513,-0.679513,-0.679498,-9.42216e-08,0,0.5
1782475489697963300,0.001,-0.679513,-0.679513,-0.679498,-9.40032e-08,0,0.5
1782475489698963300,0.001,-0.679513,-0.679513,-0.679498,-9.37915e-08,0,0.5
1782475489699588300,0.000625,-0.679513,-0.679513,-0.679498,-9.39509e-08,0,0.5
1782475489700338300,0.00075,-0.679513,-0.679513,-0.679498,-9.39795e-08,0,0.5
1782475489700963300,0.000625,-0.679513,-0.679513,-0.679498,-9.41259e-08,0,0.5
1782475489701713300,0.00075,-0.679513,-0.679513,-0.679498,-9.41418e-08,0,0.5
1782475489702588300,0.000875,-0.679513,-0.679513,-0.679498,-9.40324e-08,0,0.5
1782475489703463300,0.000875,-0.679513,-0.679513,-0.679498,-9.39246e-08,0,0.5
1782475489704338300,0.000875,-0.679513,-0.679513,-0.679498,-9.38183e-08,0,0.5
1782475489704963300,0.000625,-0.679513,-0.679513,-0.679498,-9.39569e-08,0,0.5
1782475489705713300,0.00075,-0.679513,-0.679513,-0.679498,-9.39652e-08,0,0.5
1782475489706463300,0.00075,-0.679513,-0.679513,-0.679498,-9.397e-08,0,0.5
1782475489707338300,0.000875,-0.679513,-0.679513,-0.679498,-9.38499e-08,0,0.5
1782475489708088300,0.00075,-0.679513,-0.679513,-0.679498,-9.38532e-08,0,0.5
1782475489708713300,0.000625,-0.679513,-0.679513,-0.679498,-9.39749e-08,0,0.5
1782475489709713300,0.001,-0.679513,-0.679513,-0.679498,-9.37232e-08,0,0.5
1782475489710588300,0.000875,-0.679513,-0.679513,-0.679498,-9.36003e-08,0,0.5
1782475489711213300,0.000625,-0.679513,-0.679513,-0.679498,-9.37226e-08,0,0.5
1782475489711963300,0.00075,-0.679513,-0.679513,-0.679498,-9.37152e-08,0,0.5
1782475489712588300,0.000625,-0.679513,-0.679513,-0.679498,-9.38265e-08,0,0.5
1782475489713463300,0.000875,-0.679513,-0.679513,-0.679498,-9.36863e-08,0,0.5
